game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url,source_opponent,franchise
20100159,2001-11-21,CHI @ MIL,L,92,-4,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
20100139,2001-11-17,CHI @ GSW,L,88,-5,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,GSW,GSW
20100128,2001-11-16,CHI @ SAC,L,71,-34,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,SAC,SAC
20100114,2001-11-14,CHI @ LAC,L,102,-4,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,LAC,LAC
20100106,2001-11-13,CHI @ DEN,L,93,-8,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,DEN,DEN
20100089,2001-11-10,CHI vs. CHH,L,85,-4,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,CHH,CHA
20100073,2001-11-08,CHI @ MIN,L,74,-53,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,MIN,MIN
20100067,2001-11-07,CHI vs. DET,L,73,-24,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
20100039,2001-11-03,CHI vs. NYK,W,84,5,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
20100028,2001-11-02,CHI @ BOS,L,82,-14,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
20100016,2001-10-31,CHI vs. IND,L,73,-27,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
20201173,2003-04-15,CHI vs. PHI,W,115,9,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
20201158,2003-04-13,CHI @ MIN,L,95,-24,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,MIN,MIN
20201145,2003-04-11,CHI vs. NJN,W,95,9,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,NJN,BKN
20201128,2003-04-09,CHI @ DET,L,102,-9,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
20201119,2003-04-08,CHI vs. IND,W,115,12,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
20201100,2003-04-05,CHI vs. MIL,W,117,2,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
20201076,2003-04-02,CHI @ PHI,L,101,-7,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
20201069,2003-04-01,CHI vs. SEA,L,94,-7,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,SEA,OKC
20201051,2003-03-29,CHI vs. SAC,L,92,-15,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,SAC,SAC
20201039,2003-03-28,CHI @ IND,L,89,-51,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
20201027,2003-03-26,CHI vs. MIA,W,82,8,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
20201006,2003-03-23,CHI @ DET,L,82,-23,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
20200997,2003-03-22,CHI vs. NYK,W,100,2,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
20200965,2003-03-18,CHI vs. ATL,W,103,25,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
20200954,2003-03-16,CHI @ SAS,L,97,-11,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,SAS,SAS
20200939,2003-03-14,CHI @ HOU,L,91,-30,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,HOU,HOU
20200927,2003-03-12,CHI @ MEM,L,95,-29,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,MEM,MEM
20200917,2003-03-11,CHI vs. LAL,W,116,17,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,LAL,LAL
20200895,2003-03-08,CHI vs. LAC,L,97,-6,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,LAC,LAC
20200882,2003-03-06,CHI vs. GSW,W,119,14,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,GSW,GSW
20200860,2003-03-03,CHI vs. ORL,L,89,-15,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
20200845,2003-03-01,CHI @ WAS,L,93,-8,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
20200840,2003-02-28,CHI vs. ATL,L,88,-22,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
20200827,2003-02-26,CHI vs. TOR,W,103,8,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
20200810,2003-02-24,CHI vs. PHX,W,90,3,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,PHX,PHX
20200794,2003-02-22,CHI @ MIA,L,90,-10,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
20200784,2003-02-21,CHI @ ORL,L,96,-14,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
20200776,2003-02-19,CHI vs. PHI,L,82,-28,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
20200763,2003-02-18,CHI @ CLE,W,107,6,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
20200744,2003-02-15,CHI vs. DEN,W,88,19,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,DEN,DEN
20200734,2003-02-14,CHI @ NJN,L,72,-18,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,NJN,BKN
20200720,2003-02-12,CHI @ PHI,L,111,-8,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
20200713,2003-02-11,CHI vs. DET,L,79,-10,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
20200696,2003-02-04,CHI @ DEN,L,100,-2,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,DEN,DEN
20200687,2003-02-03,CHI @ PHX,L,111,-4,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,PHX,PHX
20200675,2003-02-01,CHI @ SEA,L,77,-13,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,SEA,OKC
20200665,2003-01-31,CHI @ POR,L,94,-13,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,POR,POR
20200652,2003-01-29,CHI @ LAC,L,75,-2,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,LAC,LAC
20200627,2003-01-26,CHI vs. HOU,W,100,2,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,HOU,HOU
20200613,2003-01-24,CHI vs. WAS,W,104,7,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
20200592,2003-01-22,CHI @ ORL,L,91,-3,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
20200578,2003-01-20,CHI @ ATL,W,115,13,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
20200569,2003-01-18,CHI @ MIA,L,101,-1,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
20200559,2003-01-17,CHI @ NOH,L,83,-7,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,NOH,NOP
20200538,2003-01-14,CHI @ NYK,L,86,-12,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
20200533,2003-01-13,CHI vs. NYK,W,101,7,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
20200512,2003-01-10,CHI @ MIL,L,85,-8,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
20200492,2003-01-08,CHI @ WAS,L,98,-3,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
20200484,2003-01-06,CHI vs. UTA,W,113,15,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,UTA,UTA
20200468,2003-01-04,CHI vs. CLE,W,85,6,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
20200450,2003-01-02,CHI vs. WAS,L,82,-25,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
20200443,2002-12-31,CHI vs. POR,W,102,15,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,POR,POR
20200422,2002-12-28,CHI vs. SAS,L,95,-14,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,SAS,SAS
20200413,2002-12-27,CHI vs. MIN,L,100,-13,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,MIN,MIN
20200397,2002-12-23,CHI @ NJN,L,83,-16,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,NJN,BKN
20200385,2002-12-21,CHI vs. IND,W,110,7,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
20200370,2002-12-20,CHI @ IND,L,86,-15,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
20200360,2002-12-18,CHI vs. TOR,W,96,13,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
20200346,2002-12-16,CHI vs. BOS,W,94,11,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
20200333,2002-12-14,CHI vs. MIL,W,97,2,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
20200314,2002-12-12,CHI vs. DET,L,76,-10,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
20200302,2002-12-10,CHI vs. ORL,W,107,20,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
20200283,2002-12-07,CHI vs. CLE,W,112,8,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
20200271,2002-12-06,CHI @ TOR,L,89,-14,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
20200257,2002-12-04,CHI @ CLE,L,101,-10,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
20200251,2002-12-03,CHI vs. NOH,L,90,-25,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,NOH,NOP
20200233,2002-11-30,CHI @ DAL,L,90,-13,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,DAL,DAL
20200204,2002-11-27,CHI @ BOS,L,82,-10,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
20200186,2002-11-23,CHI @ UTA,L,90,-20,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,UTA,UTA
20200178,2002-11-22,CHI @ LAL,L,73,-13,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,LAL,LAL
20200165,2002-11-20,CHI @ GSW,L,94,-6,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,GSW,GSW
20200154,2002-11-19,CHI @ SAC,L,98,-13,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,SAC,SAC
20200135,2002-11-16,CHI vs. MEM,W,111,18,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,MEM,MEM
20200123,2002-11-15,CHI @ NOH,L,87,-18,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,NOH,NOP
20200110,2002-11-13,CHI @ MIL,L,101,-7,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
20200086,2002-11-09,CHI vs. NJN,W,100,7,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,NJN,BKN
20200078,2002-11-08,CHI vs. DAL,L,87,-27,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,DAL,DAL
20200064,2002-11-06,CHI vs. BOS,L,69,-22,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
20200046,2002-11-04,CHI @ TOR,L,105,-4,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
20200032,2002-11-02,CHI @ ATL,L,92,-6,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
20200025,2002-11-01,CHI vs. NOH,W,84,5,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,NOH,NOP
20200004,2002-10-30,CHI @ BOS,W,99,3,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
20301181,2004-04-14,CHI @ IND,L,96,-5,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
20301168,2004-04-12,CHI vs. ORL,L,84,-9,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
20301156,2004-04-11,CHI @ TOR,W,114,6,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
20301142,2004-04-09,CHI vs. ATL,L,101,-15,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
20301124,2004-04-07,CHI @ NYK,L,82,-14,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
20301103,2004-04-03,CHI vs. MIA,L,83,-14,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
20301096,2004-04-02,CHI vs. LAC,W,114,4,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,LAC,LAC
20301078,2004-03-31,CHI @ ORL,W,109,18,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
20301066,2004-03-29,CHI @ MIA,L,96,-9,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
20301049,2004-03-27,CHI @ ATL,L,88,-9,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
20301045,2004-03-26,CHI vs. MIL,L,105,-10,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
20301022,2004-03-23,CHI vs. NJN,L,81,-3,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,NJN,BKN
20301014,2004-03-22,CHI @ IND,L,77,-24,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
20301000,2004-03-20,CHI vs. NYK,W,87,6,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
20300987,2004-03-19,CHI @ TOR,W,96,5,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
20300967,2004-03-16,CHI @ CLE,L,87,-24,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
20300952,2004-03-13,CHI vs. LAL,L,81,-7,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,LAL,LAL
20300940,2004-03-12,CHI @ NJN,L,76,-12,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,NJN,BKN
20300930,2004-03-10,CHI @ DET,L,65,-33,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
20300922,2004-03-09,CHI vs. PHI,L,81,-8,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
20300898,2004-03-06,CHI @ PHI,L,88,-9,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
20300878,2004-03-03,CHI @ NOH,L,97,-3,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,NOH,NOP
20300865,2004-03-01,CHI vs. CLE,W,92,11,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
20300852,2004-02-28,CHI vs. GSW,W,87,6,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,GSW,GSW
20300834,2004-02-26,CHI @ WAS,L,87,-8,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
20300829,2004-02-25,CHI vs. DET,L,88,-19,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
20300797,2004-02-21,CHI vs. MEM,L,98,-7,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,MEM,MEM
20300792,2004-02-20,CHI vs. SAC,L,83,-8,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,SAC,SAC
20300768,2004-02-17,CHI vs. TOR,W,75,2,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
20300759,2004-02-12,CHI vs. BOS,W,107,20,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
20300745,2004-02-10,CHI vs. IND,L,84,-19,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
20300717,2004-02-06,CHI @ HOU,L,80,-2,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,HOU,HOU
20300706,2004-02-04,CHI @ UTA,W,95,16,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,UTA,UTA
20300691,2004-02-02,CHI @ SEA,L,97,-12,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,SEA,OKC
20300678,2004-01-31,CHI @ POR,L,95,-7,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,POR,POR
20300668,2004-01-30,CHI @ GSW,L,81,-19,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,GSW,GSW
20300653,2004-01-28,CHI @ DEN,L,99,-16,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,DEN,DEN
20300644,2004-01-27,CHI @ LAC,L,92,-10,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,LAC,LAC
20300629,2004-01-25,CHI vs. TOR,W,96,7,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
20300616,2004-01-23,CHI vs. DAL,L,93,-13,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,DAL,DAL
20300597,2004-01-21,CHI @ ATL,L,87,-10,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
20300580,2004-01-19,CHI @ WAS,L,83,-10,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
20300571,2004-01-17,CHI vs. NYK,L,96,-5,2004,https://www.nba.com/stats/teams/boxscores?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
