loc_x,loc_y,shot_distance,shot_made,shot_type
27,76,8,False,2PT
-1,15,1,True,2PT
-232,-10,23,False,3PT
51,18,5,False,2PT
114,231,25,True,3PT
44,47,6,True,2PT
9,-5,1,True,2PT
4,22,2,True,2PT
-232,59,23,False,3PT
-185,206,27,True,3PT
-16,11,1,False,2PT
0,0,0,True,2PT
-235,38,23,False,3PT
4,13,1,True,2PT
-142,127,19,True,2PT
-184,205,27,True,3PT
6,-1,0,True,2PT
38,300,30,False,3PT
-32,283,28,False,3PT
116,245,27,False,3PT
-4,27,2,False,2PT
-60,250,25,True,3PT
-10,-4,1,True,2PT
-229,-11,22,True,3PT
-40,26,4,False,2PT
-179,195,26,True,3PT
26,271,27,True,3PT
-188,174,25,True,3PT
195,174,26,False,3PT
172,197,26,False,3PT
-233,9,23,False,3PT
-10,-1,1,True,2PT
-234,4,23,False,3PT
-234,67,24,False,3PT
-36,108,11,True,2PT
-130,257,28,True,3PT
28,0,2,False,2PT
174,234,29,False,3PT
140,229,26,True,3PT
229,25,23,False,3PT
-6,-2,0,True,2PT
6,11,1,False,2PT
-70,248,25,False,3PT
229,89,24,True,3PT
140,242,27,False,3PT
-10,5,1,True,2PT
11,103,10,False,2PT
0,0,0,False,2PT
-10,3,1,False,2PT
-230,-11,23,False,3PT
6,-8,1,True,2PT
17,1,1,True,2PT
167,204,26,False,3PT
-168,201,26,False,3PT
-1,3,0,True,2PT
-121,222,25,True,3PT
-176,197,26,False,3PT
163,197,25,False,3PT
11,1,1,False,2PT
-4,267,26,False,3PT
42,57,7,False,2PT
146,200,24,False,3PT
-125,237,26,False,3PT
-162,201,25,True,3PT
-137,226,26,False,3PT
105,230,25,True,3PT
-157,218,26,True,3PT
-202,155,25,False,3PT
0,12,1,True,2PT
-13,1,1,True,2PT
107,230,25,False,3PT
-156,217,26,False,3PT
-4,10,1,True,2PT
-134,230,26,False,3PT
-159,190,24,True,3PT
-4,116,11,False,2PT
148,10,14,True,2PT
15,7,1,False,2PT
-94,267,28,False,3PT
-234,-8,23,False,3PT
-124,237,26,False,3PT
5,13,1,False,2PT
36,12,3,True,2PT
156,202,25,True,3PT
-165,186,24,True,3PT
-2,10,1,False,2PT
5,18,1,False,2PT
-140,118,18,True,2PT
5,34,3,False,2PT
16,15,2,True,2PT
-12,5,1,True,2PT
22,54,5,False,2PT
-156,220,26,False,3PT
2,0,0,True,2PT
-141,212,25,True,3PT
9,288,28,False,3PT
10,259,25,True,3PT
83,25,8,False,2PT
-180,0,18,False,2PT
179,168,24,False,3PT
-224,-5,22,True,3PT
-237,-3,23,True,3PT
-4,69,6,False,2PT
-13,152,15,False,2PT
-228,0,22,False,3PT
10,7,1,True,2PT
18,260,26,False,3PT
-223,131,25,False,3PT
7,0,0,True,2PT
136,214,25,True,3PT
165,190,25,True,3PT
1,18,1,False,2PT
-172,188,25,False,3PT
18,155,15,True,2PT
-152,203,25,True,3PT
-148,199,24,True,3PT
233,11,23,False,3PT
-225,-12,22,False,3PT
-164,200,25,False,3PT
-228,-13,22,True,3PT
-10,250,25,False,3PT
-174,171,24,False,3PT
15,10,1,True,2PT
228,3,22,True,3PT
-157,194,24,False,3PT
-98,240,25,False,3PT
9,13,1,False,2PT
0,8,0,True,2PT
-15,3,1,True,2PT
-228,-10,22,False,3PT
12,64,6,True,2PT
9,25,2,False,2PT
-6,5,0,True,2PT
-178,179,25,True,3PT
-223,2,22,False,3PT
-61,22,6,False,2PT
113,226,25,True,3PT
-134,210,24,True,3PT
222,32,22,True,3PT
-234,-10,23,False,3PT
232,4,23,False,3PT
175,197,26,False,3PT
34,38,5,False,2PT
116,225,25,False,3PT
4,8,0,False,2PT
16,11,1,False,2PT
-55,248,25,True,3PT
11,130,13,False,2PT
232,-10,23,False,3PT
230,13,23,False,3PT
130,232,26,False,3PT
-6,57,5,True,2PT
1,14,1,False,2PT
-5,20,2,True,2PT
-47,56,7,True,2PT
20,15,2,True,2PT
1,7,0,True,2PT
239,-10,23,True,3PT
-227,64,23,False,3PT
-25,54,5,False,2PT
-17,283,28,True,3PT
93,237,25,True,3PT
-225,57,23,False,3PT
-45,44,6,False,2PT
11,18,2,False,2PT
-152,212,26,False,3PT
-29,18,3,True,2PT
-56,20,5,False,2PT
1,20,2,False,2PT
-13,46,4,True,2PT
-20,69,7,False,2PT
-18,32,3,True,2PT
5,32,3,True,2PT
-32,20,3,False,2PT
-12,16,2,True,2PT
-229,62,23,False,3PT
-229,43,23,True,3PT
64,247,25,False,3PT
-12,4,1,True,2PT
-10,115,11,False,2PT
17,10,1,True,2PT
31,116,12,True,2PT
13,212,21,True,2PT
-164,186,24,False,3PT
-229,29,23,False,3PT
-15,286,28,False,3PT
12,21,2,False,2PT
12,257,25,False,3PT
-11,47,4,True,2PT
-235,2,23,True,3PT
51,10,5,False,2PT
53,257,26,False,3PT
-18,1,1,False,2PT
27,31,4,False,2PT
10,11,1,True,2PT
-47,60,7,False,2PT
9,8,1,True,2PT
172,186,25,False,3PT
-25,38,4,False,2PT
-105,115,15,True,2PT
17,21,2,False,2PT
2,42,4,True,2PT
12,245,24,True,3PT
11,-7,1,True,2PT
-170,177,24,False,3PT
5,258,25,False,3PT
-222,103,24,True,3PT
-1,252,25,False,3PT
134,220,25,False,3PT
-228,-10,22,False,3PT
0,9,0,True,2PT
108,237,26,False,3PT
7,20,2,False,2PT
0,0,0,True,2PT
-13,-10,1,False,2PT
-100,226,24,True,3PT
-13,-2,1,False,2PT
0,0,0,True,2PT
-112,221,24,False,3PT
-105,225,24,True,3PT
-5,-1,0,True,2PT
-1,1,0,False,2PT
-118,216,24,False,3PT
-7,61,6,True,2PT
-61,237,24,False,3PT
-125,222,25,False,3PT
6,14,1,False,2PT
-23,-4,2,True,2PT
23,251,25,False,3PT
110,46,11,True,2PT
32,47,5,True,2PT
-126,214,24,False,3PT
-99,93,13,True,2PT
-174,179,24,False,3PT
153,190,24,True,3PT
17,-2,1,True,2PT
-18,15,2,False,2PT
-211,-1,21,True,2PT
10,20,2,False,2PT
15,36,3,False,2PT
94,240,25,False,3PT
-7,29,2,True,2PT
0,5,0,True,2PT
227,80,24,False,3PT
9,19,2,False,2PT
-11,-1,1,False,2PT
-40,71,8,True,2PT
146,200,24,True,3PT
-44,27,5,False,2PT
123,131,17,False,2PT
-122,23,12,True,2PT
6,107,10,False,2PT
150,206,25,True,3PT
82,232,24,True,3PT
75,13,7,False,2PT
196,147,24,True,3PT
-16,32,3,False,2PT
38,110,11,True,2PT
88,7,8,False,2PT
-146,228,27,False,3PT
-85,277,28,False,3PT
15,-1,1,True,2PT
-86,275,28,True,3PT
206,133,24,False,3PT
-43,39,5,False,2PT
94,29,9,True,2PT
9,165,16,True,2PT
53,28,5,False,2PT
82,243,25,False,3PT
235,46,23,False,3PT
17,12,2,True,2PT
99,259,27,False,3PT
-85,88,12,False,2PT
10,87,8,True,2PT
-86,37,9,False,2PT
68,31,7,True,2PT
21,33,3,False,2PT
151,204,25,True,3PT
123,230,26,False,3PT
71,17,7,True,2PT
138,210,25,False,3PT
27,20,3,True,2PT
200,154,25,False,3PT
-43,22,4,False,2PT
-92,256,27,False,3PT
51,25,5,False,2PT
-44,12,4,True,2PT
-39,26,4,False,2PT
-179,181,25,False,3PT
-94,197,21,True,2PT
-94,243,26,False,3PT
-10,-1,1,True,2PT
-85,250,26,False,3PT
150,224,26,False,3PT
45,36,5,False,2PT
-22,11,2,True,2PT
-173,190,25,False,3PT
82,46,9,False,2PT
126,222,25,False,3PT
49,45,6,True,2PT
227,29,22,False,3PT
33,73,8,True,2PT
60,245,25,True,3PT
38,41,5,False,2PT
-153,204,25,False,3PT
-47,6,4,True,2PT
83,32,8,True,2PT
21,16,2,True,2PT
114,213,24,False,3PT
48,32,5,True,2PT
-240,21,24,False,3PT
7,5,0,True,2PT
229,34,23,True,3PT
212,151,26,False,3PT
25,252,25,False,3PT
32,30,4,False,2PT
0,0,0,False,2PT
-28,56,6,True,2PT
65,38,7,False,2PT
-235,20,23,True,3PT
-65,13,6,False,2PT
81,261,27,False,3PT
47,247,25,True,3PT
-33,19,3,False,2PT
-103,225,24,True,3PT
53,36,6,True,2PT
36,36,5,True,2PT
157,29,15,False,2PT
-44,-7,4,True,2PT
-48,52,7,True,2PT
-142,213,25,False,3PT
86,52,10,True,2PT
-54,30,6,True,2PT
-125,216,24,True,3PT
-94,42,10,False,2PT
-100,111,14,True,2PT
163,202,25,False,3PT
-132,236,27,False,3PT
-34,121,12,True,2PT
67,5,6,False,2PT
-142,228,26,False,3PT
238,13,23,True,3PT
-4,17,1,True,2PT
-105,235,25,False,3PT
188,175,25,False,3PT
0,5,0,True,2PT
48,16,5,True,2PT
233,-5,23,False,3PT
-2,2,0,True,2PT
43,259,26,True,3PT
-1,15,1,True,2PT
-15,44,4,True,2PT
-34,31,4,True,2PT
-173,183,25,True,3PT
21,4,2,False,2PT
-147,228,27,False,3PT
-151,207,25,False,3PT
-232,0,23,False,3PT
233,0,23,False,3PT
-146,216,26,False,3PT
0,0,0,False,2PT
66,-4,6,False,2PT
7,10,1,True,2PT
-9,8,1,False,2PT
-230,-6,23,False,3PT
152,201,25,False,3PT
-239,-5,23,False,3PT
131,222,25,True,3PT
-225,-6,22,True,3PT
25,75,7,False,2PT
25,-4,2,False,2PT
-47,306,30,True,3PT
200,147,24,False,3PT
-5,12,1,True,2PT
67,148,16,False,2PT
-233,36,23,False,3PT
-160,180,24,False,3PT
-53,247,25,True,3PT
138,218,25,False,3PT
-239,-17,23,True,3PT
31,44,5,True,2PT
88,240,25,True,3PT
-49,276,28,False,3PT
-140,210,25,False,3PT
-10,19,2,False,2PT
25,85,8,True,2PT
7,16,1,False,2PT
235,1,23,True,3PT
13,10,1,False,2PT
-159,197,25,False,3PT
22,5,2,True,2PT
-4,3,0,True,2PT
9,15,1,True,2PT
9,8,1,True,2PT
-16,8,1,True,2PT
34,77,8,False,2PT
11,11,1,False,2PT
-81,252,26,False,3PT
165,183,24,False,3PT
-124,213,24,False,3PT
1,9,0,True,2PT
-5,20,2,False,2PT
11,17,2,False,2PT
-5,8,0,False,2PT
-28,94,9,True,2PT
-15,13,1,False,2PT
-11,11,1,False,2PT
4,9,0,True,2PT
225,-7,22,True,3PT
-20,32,3,False,2PT
173,147,22,True,2PT
-20,9,2,True,2PT
7,15,1,True,2PT
157,203,25,False,3PT
-124,231,26,False,3PT
-15,11,1,False,2PT
-15,10,1,True,2PT
161,205,26,False,3PT
-78,256,26,True,3PT
-97,124,15,False,2PT
0,0,0,False,2PT
232,47,23,False,3PT
-16,24,2,False,2PT
154,219,26,True,3PT
0,11,1,True,2PT
-13,260,26,True,3PT
-131,211,24,True,3PT
-13,17,2,False,2PT
-229,-1,22,True,3PT
-230,-5,23,False,3PT
76,244,25,True,3PT
-219,-7,21,True,3PT
5,58,5,False,2PT
-4,43,4,False,2PT
-50,131,14,False,2PT
5,106,10,False,2PT
-97,239,25,True,3PT
5,267,26,True,3PT
92,152,17,False,2PT
-5,1,0,True,2PT
-4,24,2,False,2PT
15,13,1,False,2PT
-17,9,1,False,2PT
157,210,26,False,3PT
-165,194,25,True,3PT
-92,204,22,False,2PT
-13,6,1,True,2PT
-164,192,25,False,3PT
-18,271,27,False,3PT
2,26,2,False,2PT
7,9,1,False,2PT
-125,225,25,False,3PT
4,4,0,True,2PT
6,127,12,True,2PT
-5,4,0,True,2PT
-135,220,25,False,3PT
110,14,11,False,2PT
230,3,23,False,3PT
4,34,3,True,2PT
11,16,1,True,2PT
234,9,23,False,3PT
94,69,11,True,2PT
13,263,26,True,3PT
21,6,2,True,2PT
-158,207,26,False,3PT
58,38,6,False,2PT
-157,216,26,False,3PT
-229,33,23,False,3PT
-225,8,22,True,3PT
37,57,6,True,2PT
4,2,0,True,2PT
7,41,4,False,2PT
-4,0,0,False,2PT
60,246,25,False,3PT
-103,273,29,False,3PT
-39,274,27,False,3PT
-75,18,7,True,2PT
18,2,1,True,2PT
233,58,24,True,3PT
12,254,25,False,3PT
16,2,1,True,2PT
-4,1,0,False,2PT
-18,5,1,False,2PT
-136,174,22,True,2PT
17,4,1,False,2PT
23,257,25,False,3PT
-194,159,25,False,3PT
1,1,0,True,2PT
-7,278,27,True,3PT
-228,7,22,False,3PT
-228,25,22,False,3PT
0,13,1,False,2PT
-156,194,24,False,3PT
-7,-3,0,True,2PT
55,239,24,True,3PT
-5,2,0,True,2PT
97,237,25,False,3PT
-74,249,25,True,3PT
10,7,1,False,2PT
-9,4,0,True,2PT
-104,248,26,True,3PT
-74,274,28,False,3PT
-93,246,26,False,3PT
-227,111,25,True,3PT
-5,20,2,False,2PT
0,0,0,True,2PT
-208,137,24,False,3PT
188,190,26,False,3PT
-229,-7,22,True,3PT
6,14,1,False,2PT
172,199,26,False,3PT
-132,203,24,False,3PT
169,197,25,False,3PT
33,253,25,False,3PT
163,200,25,False,3PT
94,246,26,True,3PT
-7,3,0,False,2PT
132,224,26,True,3PT
-114,237,26,True,3PT
4,15,1,True,2PT
-224,-16,22,False,3PT
0,0,0,True,2PT
-48,32,5,False,2PT
2,1,0,True,2PT
-21,264,26,True,3PT
1,32,3,False,2PT
18,47,5,True,2PT
-16,-1,1,True,2PT
11,21,2,False,2PT
16,11,1,True,2PT
-23,257,25,True,3PT
18,151,15,True,2PT
1,8,0,True,2PT
229,-1,22,False,3PT
227,50,23,False,3PT
0,0,0,True,2PT
-124,142,18,False,2PT
-105,106,14,False,2PT
168,187,25,False,3PT
-12,15,1,False,2PT
0,0,0,True,2PT
228,-10,22,True,3PT
83,257,27,False,3PT
206,150,25,False,3PT
49,56,7,False,2PT
50,26,5,False,2PT
-131,209,24,True,3PT
11,27,2,False,2PT
-21,261,26,False,3PT
228,71,23,True,3PT
-69,254,26,True,3PT
-234,5,23,False,3PT
-235,-1,23,True,3PT
10,16,1,False,2PT
-1,6,0,True,2PT
-120,228,25,False,3PT
230,106,25,False,3PT
-179,181,25,False,3PT
100,235,25,False,3PT
69,26,7,False,2PT
-7,10,1,False,2PT
142,202,24,False,3PT
12,8,1,True,2PT
-26,252,25,False,3PT
-235,10,23,True,3PT
27,8,2,False,2PT
11,13,1,False,2PT
11,11,1,True,2PT
-170,185,25,True,3PT
15,42,4,False,2PT
0,0,0,True,2PT
-15,17,2,False,2PT
230,-16,23,False,3PT
-78,259,27,False,3PT
-51,220,22,True,2PT
186,178,25,False,3PT
-228,31,23,False,3PT
245,-1,24,False,3PT
174,191,25,True,3PT
-229,2,22,False,3PT
0,0,0,True,2PT
10,7,1,False,2PT
-76,251,26,True,3PT
34,20,3,False,2PT
9,275,27,True,3PT
-162,-3,16,False,2PT
119,221,25,False,3PT
-243,13,24,False,3PT
-85,262,27,False,3PT
1,18,1,True,2PT
-2,17,1,True,2PT
6,11,1,False,2PT
-136,241,27,True,3PT
18,262,26,True,3PT
237,-10,23,False,3PT
41,83,9,False,2PT
243,-24,24,False,3PT
-233,27,23,True,3PT
-108,238,26,False,3PT
1,10,1,True,2PT
-158,204,25,False,3PT
-26,105,10,False,2PT
10,117,11,True,2PT
29,4,2,True,2PT
-11,257,25,True,3PT
-103,242,26,True,3PT
-37,169,17,True,2PT
37,5,3,False,2PT
-72,211,22,False,2PT
12,63,6,False,2PT
22,4,2,True,2PT
-6,1,0,True,2PT
15,4,1,False,2PT
-39,34,5,False,2PT
-154,202,25,True,3PT
2,79,7,True,2PT
1,1,0,False,2PT
-154,217,26,True,3PT
-4,7,0,True,2PT
-232,15,23,False,3PT
-87,244,25,True,3PT
-9,13,1,True,2PT
10,257,25,False,3PT
37,256,25,False,3PT
16,20,2,False,2PT
91,-9,9,False,2PT
-13,0,1,True,2PT
22,14,2,False,2PT
146,214,25,False,3PT
-49,260,26,False,3PT
-159,212,26,False,3PT
0,0,0,True,2PT
-229,-9,22,False,3PT
-10,76,7,False,2PT
-164,213,26,True,3PT
-164,194,25,False,3PT
167,227,28,True,3PT
-76,45,8,True,2PT
-25,-10,2,False,2PT
-225,1,22,False,3PT
-228,-32,23,False,3PT
0,0,0,True,2PT
34,271,27,False,3PT
-137,3,13,False,2PT
-12,8,1,False,2PT
-2,79,7,False,2PT
188,176,25,False,3PT
140,216,25,False,3PT
119,239,26,False,3PT
34,252,25,False,3PT
21,17,2,True,2PT
38,14,4,False,2PT
-119,224,25,True,3PT
15,27,3,False,2PT
169,200,26,False,3PT
-10,21,2,False,2PT
0,0,0,True,2PT
-20,13,2,True,2PT
169,211,27,True,3PT
-98,248,26,False,3PT
118,237,26,False,3PT
-9,-6,1,True,2PT
-36,227,22,False,2PT
-7,1,0,True,2PT
83,246,25,True,3PT
94,241,25,True,3PT
190,184,26,True,3PT
98,36,10,False,2PT
-5,61,6,False,2PT
42,56,7,False,2PT
-158,201,25,False,3PT
-180,168,24,False,3PT
77,247,25,True,3PT
0,17,1,True,2PT
-7,9,1,True,2PT
233,36,23,False,3PT
-13,-2,1,False,2PT
-12,8,1,True,2PT
162,197,25,False,3PT
-74,246,25,False,3PT
10,29,3,True,2PT
-104,225,24,False,3PT
-2,19,1,True,2PT
-156,198,25,False,3PT
6,4,0,False,2PT
-10,22,2,False,2PT
232,8,23,True,3PT
223,92,24,False,3PT
37,75,8,True,2PT
-6,1,0,True,2PT
-15,8,1,True,2PT
-12,6,1,True,2PT
-2,8,0,True,2PT
-18,1,1,False,2PT
80,13,8,True,2PT
26,48,5,True,2PT
-86,162,18,True,2PT
-1,0,0,True,2PT
31,85,9,False,2PT
-28,57,6,False,2PT
-7,35,3,True,2PT
233,-15,23,True,3PT
197,162,25,False,3PT
-16,13,2,True,2PT
-232,-15,23,True,3PT
-223,0,22,False,3PT
-16,13,2,False,2PT
-121,225,25,False,3PT
7,32,3,False,2PT
-10,5,1,True,2PT
-18,4,1,False,2PT
0,14,1,True,2PT
-225,-22,22,False,3PT
10,88,8,True,2PT
-13,17,2,True,2PT
161,192,25,False,3PT
9,257,25,True,3PT
126,216,25,False,3PT
1,2,0,True,2PT
11,7,1,True,2PT
-203,138,24,False,3PT
12,17,2,False,2PT
-124,225,25,False,3PT
37,256,25,True,3PT
-229,-3,22,False,3PT
-136,232,26,False,3PT
5,275,27,False,3PT
-159,201,25,True,3PT
36,2,3,True,2PT
-6,17,1,False,2PT
6,6,0,True,2PT
-233,1,23,False,3PT
5,13,1,True,2PT
233,44,23,False,3PT
12,8,1,False,2PT
2,15,1,True,2PT
121,223,25,False,3PT
2,128,12,True,2PT
22,20,2,False,2PT
6,80,8,False,2PT
6,7,0,False,2PT
11,-3,1,True,2PT
-72,239,24,False,3PT
7,46,4,True,2PT
-230,12,23,True,3PT
-233,-4,23,True,3PT
2,7,0,True,2PT
-6,6,0,False,2PT
-15,16,2,False,2PT
-9,6,1,False,2PT
12,5,1,True,2PT
-2,6,0,True,2PT
16,4,1,False,2PT
-129,242,27,True,3PT
-131,218,25,True,3PT
-167,188,25,False,3PT
240,-11,24,False,3PT
225,4,22,True,3PT
138,234,27,False,3PT
-225,-16,22,False,3PT
-143,205,24,False,3PT
4,261,26,False,3PT
-243,-8,24,False,3PT
-232,-18,23,True,3PT
18,78,8,True,2PT
-126,222,25,False,3PT
-230,-12,23,False,3PT
-154,200,25,True,3PT
55,21,5,True,2PT
230,4,23,False,3PT
0,-2,0,True,2PT
223,-1,22,True,3PT
-94,230,24,True,3PT
-33,260,26,False,3PT
-181,167,24,True,3PT
-23,51,5,True,2PT
0,14,1,True,2PT
-4,3,0,True,2PT
-86,247,26,False,3PT
154,201,25,False,3PT
-1,84,8,False,2PT
17,11,2,False,2PT
-172,182,25,False,3PT
167,195,25,False,3PT
142,142,20,False,2PT
11,256,25,True,3PT
5,268,26,True,3PT
-232,29,23,False,3PT
0,0,0,True,2PT
-181,171,24,True,3PT
-16,16,2,False,2PT
-11,15,1,False,2PT
7,4,0,True,2PT
-116,10,11,False,2PT
-228,-12,22,False,3PT
-64,41,7,False,2PT
234,26,23,False,3PT
6,16,1,True,2PT
-208,144,25,True,3PT
10,0,1,False,2PT
168,205,26,False,3PT
-201,155,25,False,3PT
-147,221,26,True,3PT
-72,262,27,False,3PT
16,8,1,True,2PT
5,246,24,False,3PT
-161,202,25,True,3PT
-233,2,23,True,3PT
37,267,26,False,3PT
-4,23,2,True,2PT
240,12,24,False,3PT
-108,236,25,False,3PT
11,5,1,True,2PT
-16,12,2,True,2PT
-12,0,1,True,2PT
10,8,1,True,2PT
6,47,4,True,2PT
-6,96,9,True,2PT
6,7,0,True,2PT
-32,86,9,True,2PT
1,4,0,True,2PT
-31,78,8,True,2PT
15,253,25,True,3PT
0,-4,0,True,2PT
-86,244,25,False,3PT
-2,22,2,False,2PT
-112,246,27,True,3PT
-1,5,0,True,2PT
165,185,24,False,3PT
-154,196,24,False,3PT
126,210,24,False,3PT
-152,212,26,True,3PT
234,-5,23,False,3PT
55,4,5,False,2PT
-121,217,24,False,3PT
5,2,0,True,2PT
9,17,1,True,2PT
237,-11,23,True,3PT
-233,-21,23,False,3PT
-157,195,25,False,3PT
-11,22,2,False,2PT
59,256,26,True,3PT
-240,24,24,False,3PT
-88,245,26,False,3PT
-227,-16,22,False,3PT
207,163,26,False,3PT
0,4,0,False,2PT
4,3,0,False,2PT
-1,16,1,True,2PT
232,66,24,False,3PT
0,19,1,False,2PT
39,68,7,False,2PT
162,222,27,False,3PT
-230,-10,23,True,3PT
227,3,22,False,3PT
-2,8,0,True,2PT
16,13,2,False,2PT
1,10,1,True,2PT
37,109,11,False,2PT
36,255,25,True,3PT
-88,242,25,True,3PT
12,11,1,True,2PT
75,255,26,False,3PT
32,58,6,False,2PT
-16,9,1,True,2PT
6,24,2,False,2PT
229,-15,22,True,3PT
142,250,28,False,3PT
-7,4,0,True,2PT
92,205,22,True,2PT
-109,227,25,True,3PT
233,-13,23,False,3PT
5,10,1,True,2PT
-218,124,25,False,3PT
233,-11,23,True,3PT
4,6,0,True,2PT
-148,210,25,False,3PT
-228,72,23,False,3PT
16,264,26,True,3PT
129,243,27,True,3PT
-10,5,1,True,2PT
-142,248,28,False,3PT
96,241,25,True,3PT
-230,-1,23,False,3PT
127,214,24,False,3PT
-108,260,28,False,3PT
-127,230,26,True,3PT
10,16,1,False,2PT
-15,12,1,False,2PT
-17,16,2,False,2PT
233,-5,23,False,3PT
-102,257,27,True,3PT
2,39,3,True,2PT
-28,262,26,False,3PT
2,42,4,False,2PT
11,47,4,True,2PT
-64,253,26,True,3PT
-223,62,23,False,3PT
-80,253,26,False,3PT
-4,65,6,False,2PT
-12,73,7,False,2PT
76,243,25,False,3PT
-228,8,22,False,3PT
-235,1,23,False,3PT
-54,102,11,True,2PT
15,6,1,False,2PT
54,47,7,False,2PT
-6,4,0,False,2PT
-145,216,26,False,3PT
140,227,26,False,3PT
-1,12,1,True,2PT
11,6,1,True,2PT
0,0,0,True,2PT
1,154,15,False,2PT
-33,265,26,True,3PT
-11,128,12,True,2PT
-6,58,5,True,2PT
-40,258,26,True,3PT
-241,20,24,False,3PT
4,10,1,True,2PT
-23,258,25,True,3PT
-2,11,1,True,2PT
-6,67,6,True,2PT
233,10,23,True,3PT
196,169,25,False,3PT
49,254,25,False,3PT
0,0,0,True,2PT
-183,263,32,False,3PT
-37,85,9,True,2PT
-20,101,10,False,2PT
28,20,3,False,2PT
-18,10,2,False,2PT
-15,25,2,False,2PT
-20,16,2,True,2PT
11,27,2,True,2PT
11,18,2,True,2PT
-185,175,25,True,3PT
11,8,1,True,2PT
-22,16,2,True,2PT
-185,85,20,False,2PT
-234,17,23,False,3PT
-235,42,23,False,3PT
27,21,3,True,2PT
10,11,1,True,2PT
44,13,4,True,2PT
-176,223,28,False,3PT
89,107,13,False,2PT
-16,97,9,True,2PT
-163,209,26,False,3PT
150,205,25,False,3PT
-235,59,24,False,3PT
-225,131,26,False,3PT
-202,158,25,False,3PT
5,269,26,False,3PT
13,112,11,True,2PT
-18,12,2,True,2PT
62,11,6,True,2PT
9,76,7,True,2PT
5,50,5,False,2PT
0,0,0,False,2PT
0,0,0,False,2PT
7,117,11,True,2PT
-37,36,5,False,2PT
10,15,1,True,2PT
230,55,23,False,3PT
-130,230,26,False,3PT
168,223,27,False,3PT
40,84,9,False,2PT
0,0,0,True,2PT
-163,207,26,True,3PT
6,18,1,True,2PT
23,47,5,True,2PT
-228,147,27,False,3PT
-65,269,27,True,3PT
25,191,19,False,2PT
-225,6,22,True,3PT
-11,11,1,True,2PT
15,4,1,True,2PT
234,26,23,False,3PT
39,16,4,False,2PT
55,77,9,True,2PT
-23,30,3,True,2PT
-21,5,2,False,2PT
12,10,1,True,2PT
234,8,23,True,3PT
82,239,25,False,3PT
118,239,26,False,3PT
-221,92,23,False,3PT
-15,5,1,True,2PT
45,19,4,True,2PT
82,241,25,False,3PT
-20,38,4,False,2PT
36,51,6,False,2PT
42,55,6,False,2PT
-17,17,2,True,2PT
142,222,26,False,3PT
53,53,7,True,2PT
21,5,2,True,2PT
75,77,10,True,2PT
36,48,6,False,2PT
10,5,1,True,2PT
-2,11,1,True,2PT
64,66,9,True,2PT
188,183,26,False,3PT
-125,230,26,True,3PT
-87,47,9,False,2PT
45,34,5,False,2PT
56,63,8,False,2PT
18,29,3,False,2PT
-201,173,26,False,3PT
20,-10,2,True,2PT
25,32,4,False,2PT
-11,52,5,False,2PT
235,17,23,True,3PT
233,52,23,False,3PT
-132,226,26,False,3PT
-25,45,5,False,2PT
6,82,8,True,2PT
-22,20,2,True,2PT
29,13,3,True,2PT
172,185,25,True,3PT
120,231,26,True,3PT
29,64,7,False,2PT
13,35,3,False,2PT
47,19,5,True,2PT
113,231,25,True,3PT
-230,16,23,True,3PT
227,14,22,False,3PT
-83,24,8,False,2PT
47,34,5,False,2PT
-124,225,25,False,3PT
78,252,26,False,3PT
-4,56,5,False,2PT
-114,15,11,False,2PT
-69,250,25,True,3PT
43,255,25,False,3PT
165,213,26,True,3PT
88,243,25,False,3PT
195,180,26,True,3PT
-36,258,26,False,3PT
-13,38,4,False,2PT
-27,71,7,False,2PT
-45,11,4,False,2PT
224,4,22,False,3PT
185,183,26,True,3PT
76,261,27,False,3PT
45,53,6,True,2PT
20,35,4,True,2PT
-232,35,23,False,3PT
9,58,5,False,2PT
135,225,26,False,3PT
-32,31,4,True,2PT
-38,264,26,False,3PT
-113,252,27,False,3PT
20,47,5,True,2PT
31,41,5,False,2PT
-127,243,27,False,3PT
2,47,4,True,2PT
94,254,27,True,3PT
189,188,26,False,3PT
-127,257,28,False,3PT
-7,83,8,True,2PT
-229,42,23,False,3PT
31,48,5,True,2PT
16,59,6,False,2PT
-2,69,6,False,2PT
8,35,3,True,2PT
37,69,7,False,2PT
151,221,26,True,3PT
130,236,26,False,3PT
-142,242,28,True,3PT
-20,52,5,True,2PT
2,279,27,True,3PT
116,237,26,False,3PT
27,270,27,True,3PT
-126,264,29,True,3PT
-11,50,5,False,2PT
38,85,9,False,2PT
27,50,5,False,2PT
234,43,23,False,3PT
11,49,5,True,2PT
-23,33,4,False,2PT
18,42,4,False,2PT
-224,10,22,True,3PT
26,63,6,True,2PT
-232,44,23,False,3PT
230,71,24,False,3PT
233,76,24,True,3PT
17,36,3,True,2PT
143,225,26,False,3PT
33,269,27,False,3PT
-5,50,5,True,2PT
235,11,23,False,3PT
12,270,27,False,3PT
-31,29,4,True,2PT
-235,53,24,True,3PT
116,243,26,False,3PT
42,47,6,False,2PT
148,212,25,False,3PT
-26,8,2,False,2PT
-233,-6,23,False,3PT
-138,228,26,True,3PT
-48,269,27,False,3PT
208,139,25,True,3PT
194,157,24,False,3PT
-131,246,27,False,3PT
-36,278,28,False,3PT
-56,41,6,False,2PT
5,267,26,False,3PT
31,25,3,False,2PT
206,147,25,True,3PT
4,86,8,True,2PT
