season,season_label,player_id,player_name,games,minutes,points,rebounds,assists,steals,blocks,turnovers,field_goal_attempts,free_throw_attempts,net_rating
2024,2023-24,1631338,Mouhamadou Gueye,11,119.94166666666666,26,23,5,3,18,12,38,9,-30.9
2024,2023-24,1631243,Mouhamed Gueye,6,72.8,24,22,4,5,4,1,23,6,-25.2
2024,2023-24,1641877,Nate Mensah,25,306.64166666666665,33,65,9,6,14,14,28,12,-19.6
2024,2023-24,1641733,Nick Smith Jr.,51,728.71,302,72,59,10,7,39,289,15,-12.4
2024,2023-24,1641730,Noah Clowney,23,369.85833333333335,133,81,18,8,16,15,93,30,-6.9
2024,2023-24,1641765,Olivier-Maxence Prosper,40,336.21166666666664,121,79,22,7,4,8,104,41,-13.2
2024,2023-24,1641931,Onuralp Bitim,23,267.9916666666667,80,32,13,3,2,10,84,5,-8.5
2024,2023-24,1631131,Oscar Tshiebwe,8,41.916666666666664,26,16,2,2,1,0,20,8,15.9
2024,2023-24,1630311,Pat Spencer,6,25.65,4,4,5,0,0,1,4,0,-14.7
2024,2023-24,1631250,Pete Nance,8,27.35,3,3,0,1,0,1,6,2,-42.2
2024,2023-24,1641712,Rayan Rupert,39,633.225,155,92,62,12,3,31,161,25,-9.8
2024,2023-24,1641741,Ricky Council IV,32,288.64,173,46,16,8,1,5,112,71,2.7
2024,2023-24,1628426,Sasha Vezenkov,42,511.0733333333333,225,96,19,20,7,12,191,15,1.3
2024,2023-24,1630703,Scoot Henderson,62,1765.3933333333334,868,194,336,48,13,212,797,204,-13.0
2024,2023-24,1641754,Seth Lundy,9,51.983333333333334,14,7,0,0,0,1,17,4,-11.7
2024,2023-24,1631321,Sidy Cissoko,12,140.91833333333332,45,22,10,7,3,3,33,15,8.7
2024,2023-24,1641707,Taylor Hendricks,40,856.4316666666666,292,185,32,28,30,27,240,29,-8.1
2024,2023-24,1631386,Taze Moore,4,40.333333333333336,18,8,5,2,0,3,19,2,-26.6
2024,2023-24,1631173,Terquavion Smith,16,84.49666666666667,52,4,12,8,0,7,46,5,-5.9
2024,2023-24,1641851,Timmy Allen,5,125.45166666666667,13,17,5,4,0,2,23,2,-21.8
2024,2023-24,1641787,Tosan Evbuomwan,17,366.5783333333333,101,60,16,6,5,9,71,25,-15.6
2024,2023-24,1641739,Toumani Camara,70,1739.32,527,343,87,66,33,84,438,99,-4.6
2024,2023-24,1631218,Trayce Jackson-Davis,68,1130.4516666666666,540,341,82,29,76,49,332,132,1.1
2024,2023-24,1641998,Trey Jemison III,25,573.985,171,134,27,12,28,34,136,25,-7.3
2024,2023-24,1641774,Tristan Vukcevic,10,153.41166666666666,85,36,13,5,7,10,67,22,10.4
2024,2023-24,203995,Vasilije Micic,60,1175.73,422,88,262,31,7,99,370,75,-3.1
2024,2023-24,1641705,Victor Wembanyama,71,2106.235,1522,755,274,88,254,260,1186,367,-3.2
2025,2024-25,1642358,AJ Johnson,29,638.3866666666667,220,59,76,12,3,35,213,37,-11.5
2025,2024-25,1641737,Adem Bona,58,904.55,337,245,27,26,69,61,192,100,-6.6
2025,2024-25,1642349,Ajay Mitchell,36,596.955,234,68,64,25,4,29,184,35,9.7
2025,2024-25,1642505,Alex Ducas,21,125.34166666666667,36,26,5,5,0,4,30,2,-6.7
2025,2024-25,1642024,Alex Reese,15,216.04666666666665,76,47,4,10,10,6,54,12,5.5
2025,2024-25,1642259,Alex Sarr,67,1814.2283333333332,869,435,161,44,101,114,828,165,-13.7
2025,2024-25,1641817,Anton Watson,9,22.166666666666668,8,3,2,1,0,2,9,0,-15.3
2025,2024-25,1641810,Antonio Reeves,44,659.5583333333333,305,63,39,21,4,30,248,35,-10.2
2025,2024-25,1630574,Ariel Hukporti,25,217.365,48,51,11,1,15,21,31,13,-12.4
2025,2024-25,1642422,Armel Traore,9,66.66666666666667,14,15,1,4,2,3,19,7,-37.3
2025,2024-25,1631248,Baylor Scheierman,31,383.8883333333333,113,65,33,17,2,12,110,12,4.1
2025,2024-25,1641752,Bobi Klintman,8,42.38166666666667,15,7,7,2,1,1,10,2,4.2
2025,2024-25,1642382,Branden Carlson,32,246.40333333333334,122,54,14,5,21,7,97,18,9.4
2025,2024-25,1642355,Bronny James,27,181.24333333333334,62,18,22,9,3,13,67,14,-18.6
2025,2024-25,1642267,Bub Carrington,82,2457.79,807,341,364,54,21,141,748,85,-15.2
2025,2024-25,1642353,Cam Christie,13,58.64833333333333,18,12,6,5,1,2,24,4,-7.9
2025,2024-25,1642285,Cam Spencer,25,252.24333333333334,106,30,34,9,1,6,82,19,6.8
2025,2024-25,1642262,Cody Williams,50,1059.6116666666667,230,113,59,23,16,44,257,40,-15.5
2025,2024-25,1642385,Cui Cui,5,10.318333333333333,3,2,0,0,0,0,7,2,4.8
2025,2024-25,1631342,Daeqwon Plowden,6,71.55,43,11,2,0,0,4,25,2,19.8
2025,2024-25,1642261,Dalton Knecht,78,1493.795,706,216,66,24,8,37,557,84,-2.8
2025,2024-25,1641878,Damion Baugh,15,370.48833333333334,109,50,56,15,2,31,130,15,-22.3
2025,2024-25,1642450,Daniss Jenkins,7,22.748333333333335,7,2,3,0,0,1,10,2,-5.8
2025,2024-25,1642269,Devin Carter,36,395.9433333333333,138,76,41,21,4,18,127,44,3.9
2025,2024-25,1641794,Dillon Jones,54,551.4933333333333,135,121,58,16,4,28,133,28,6.0
2025,2024-25,1642270,Donovan Clingan,67,1323.6433333333334,436,527,77,34,110,72,334,104,0.2
2025,2024-25,1631166,Drew Timme,9,253.87833333333333,109,65,20,4,1,15,102,16,-12.6
2025,2024-25,1641989,Elijah Harkless,10,138.0,32,21,8,10,1,3,35,6,9.7
2025,2024-25,1641801,Emanuel Miller,6,24.733333333333334,10,8,2,1,0,0,8,2,-10.0
2025,2024-25,1642402,Enrique Freeman,22,181.205,46,30,9,3,3,6,37,19,-6.3
2025,2024-25,1631127,Harrison Ingram,5,34.75,4,9,3,3,0,1,4,0,40.0
2025,2024-25,1642403,Isaac Jones,40,303.86333333333334,134,57,12,5,10,16,83,36,-10.5
2025,2024-25,1642268,Isaiah Collier,71,1839.1066666666666,615,235,446,66,16,208,555,154,-10.4
2025,2024-25,1642384,Isaiah Crawford,15,45.666666666666664,13,8,1,1,2,1,11,4,19.3
2025,2024-25,1641815,Isaiah Stevens,3,5.55,0,2,0,1,0,0,2,0,30.8
2025,2024-25,1642266,Ja'Kobe Walter,52,1103.235,449,160,81,43,10,50,393,83,-2.4
2025,2024-25,1629098,Jack McVeigh,9,43.25,14,5,1,0,2,2,17,0,-9.2
2025,2024-25,1642050,Jackson Rowe,6,51.73166666666667,22,11,4,4,0,1,17,6,12.9
2025,2024-25,1642443,Jahmir Young,6,29.666666666666668,11,3,6,0,0,1,5,2,-13.5
2025,2024-25,1641779,Jalen Bridges,8,30.373333333333335,9,4,0,0,0,4,7,4,9.7
2025,2024-25,1642347,Jamal Shead,75,1466.825,533,115,316,58,10,117,504,69,-7.8
2025,2024-25,1642419,Jamison Battle,59,1041.6783333333333,419,158,53,17,10,27,347,18,-8.4
2025,2024-25,1642272,Jared McCain,23,591.7916666666666,352,56,60,15,0,37,274,56,-2.1
2025,2024-25,1641740,Jaylen Clark,40,521.9933333333333,163,53,26,36,2,8,120,37,5.6
2025,2024-25,1641798,Jaylen Martin,16,238.62666666666667,78,44,17,9,0,12,74,10,-27.1
2025,2024-25,1631301,Jaylen Sims,6,111.80833333333334,42,6,12,3,1,8,28,15,-20.0
2025,2024-25,1642377,Jaylen Wells,79,2043.4816666666666,823,268,135,44,8,69,676,135,4.7
2025,2024-25,1642281,Jaylon Tyson,47,452.96,167,96,44,13,3,26,149,24,-0.4
2025,2024-25,1641789,Jazian Gortman,16,56.61666666666667,24,5,6,2,1,5,23,4,4.6
2025,2024-25,1642399,Jesse Edwards,2,4.666666666666667,0,0,1,0,0,0,0,0,-77.3
2025,2024-25,1642277,Johnny Furphy,50,379.49666666666667,103,71,19,18,11,12,92,22,0.6
2025,2024-25,1642367,Jonathan Mogbo,63,1285.655,389,311,146,55,34,70,356,82,-8.2
2025,2024-25,1642348,Justin Edwards,44,1154.72,445,148,69,45,16,49,378,46,-11.6
2025,2024-25,1642354,KJ Simpson,36,842.0833333333334,282,109,112,34,6,56,301,50,-15.4
2025,2024-25,1631255,Karlo Matković,42,790.585,325,209,46,22,41,43,235,44,-4.7
2025,2024-25,1630811,Keaton Wallace,31,501.1666666666667,168,50,81,28,9,33,162,11,-2.2
2025,2024-25,1631232,Keion Brooks Jr.,14,331.7816666666667,142,58,13,10,10,12,109,30,-20.5
2025,2024-25,1642276,Kel'el Ware,64,1422.4866666666667,595,473,60,39,71,57,464,67,1.9
2025,2024-25,1642352,Keshad Johnson,16,98.125,43,28,4,5,4,4,26,9,1.3
2025,2024-25,1641755,Kevin McCullar Jr.,4,29.166666666666668,6,8,2,1,1,0,7,2,-3.1
2025,2024-25,1642271,Kyle Filipowski,72,1521.54,690,440,140,48,22,102,518,143,-11.3
2025,2024-25,1630283,Kylor Kelley,11,125.95666666666666,34,39,5,1,3,4,22,10,-29.1
2025,2024-25,1642273,Kyshawn George,68,1802.1833333333334,590,285,169,68,50,97,546,93,-10.1
2025,2024-25,1641857,Liam Robbins,13,56.96666666666667,9,12,2,2,2,6,8,10,-5.3
2025,2024-25,1631247,Luke Travers,12,87.86,12,20,8,1,1,8,20,2,-0.5
2025,2024-25,1642502,Malevy Leons,6,20.966666666666665,2,3,1,0,0,1,2,4,-43.3
2025,2024-25,1630542,Marcus Bagley,10,253.155,67,70,10,9,12,7,69,10,-15.9
2025,2024-25,1641824,Matas Buzelis,80,1511.295,688,278,79,29,75,74,555,108,-1.7
2025,2024-25,1641936,Miles Norris,3,34.916666666666664,7,9,0,2,1,0,9,2,-23.2
2025,2024-25,1642368,N'Faly Dante,4,50.61666666666667,24,21,2,1,5,2,13,5,-8.6
2025,2024-25,1641772,Nae'Qwan Tomlin,5,63.4,36,21,2,0,1,2,32,11,4.4
2025,2024-25,1642345,Oso Ighodaro,61,1045.545,255,222,71,28,29,39,187,50,-0.6
2025,2024-25,1641790,PJ Hall,19,66.18333333333334,33,22,4,0,4,2,24,4,0.5
2025,2024-25,1642359,Pacôme Dadiet,18,111.17833333333333,30,18,5,3,2,4,31,6,-9.2
2025,2024-25,1641796,Pelle Larsson,55,781.9466666666667,251,92,65,32,7,24,203,61,2.4
2025,2024-25,1630762,Phillip Wheeler,5,44.39666666666667,8,8,2,1,2,1,21,2,13.4
2025,2024-25,1642439,Quincy Olivari,2,10.3,3,0,1,0,0,1,5,0,-81.8
2025,2024-25,1642366,Quinten Post,42,685.7566666666667,340,148,56,16,18,33,274,27,2.4
2025,2024-25,1642484,RayJ Dennis,11,70.38333333333334,30,12,14,7,2,5,33,2,27.3
2025,2024-25,1641736,Reece Beekman,36,469.30333333333334,93,39,63,33,2,21,107,21,-12.0
2025,2024-25,1642263,Reed Sheppard,52,654.3516666666667,229,78,75,35,17,37,239,16,-2.7
2025,2024-25,1642434,Riley Minix,1,6.75,0,2,0,0,0,0,1,0,0.0
2025,2024-25,1642265,Rob Dillingham,49,515.975,219,50,98,20,1,53,211,15,1.2
2025,2024-25,1641842,Ronald Holland II,81,1266.3216666666667,522,218,82,49,17,72,416,122,-1.0
2025,2024-25,1642346,Ryan Dunn,74,1410.4166666666667,511,267,57,44,40,40,477,39,-4.7
2025,2024-25,1642461,Spencer Jones,20,124.625,26,17,5,5,5,5,34,3,-18.0
2025,2024-25,1642264,Stephon Castle,81,2162.0216666666665,1190,297,332,74,22,177,988,344,-4.7
2025,2024-25,1630545,Terrence Shannon Jr.,32,338.8283333333333,138,47,32,7,5,15,114,21,0.8
2025,2024-25,1642275,Tidjane Salaün,60,1244.3533333333332,353,280,74,29,14,58,345,94,-11.9
2025,2024-25,1642449,Tolu Smith,1,22.35,14,8,0,0,0,2,9,3,12.9
2025,2024-25,1642280,Trentyn Flowers,6,26.515,11,4,0,0,0,1,11,3,-13.2
2025,2024-25,1641725,Trey Alexander,24,117.22166666666666,32,12,11,2,1,5,41,4,-10.9
2025,2024-25,1641783,Tristan da Silva,74,1628.6116666666667,533,245,113,33,18,56,483,63,-4.2
2025,2024-25,1641803,Tristen Newton,8,16.145,3,4,2,1,0,2,8,1,-14.2
2025,2024-25,1642278,Tyler Kolek,41,296.15166666666664,81,27,70,12,4,18,82,17,-0.3
2025,2024-25,1641890,Tyler Smith,23,121.57333333333334,67,25,4,3,4,8,50,8,7.1
2025,2024-25,1630623,Tyson Etienne,7,151.08166666666668,55,9,12,3,1,8,52,10,-20.5
2025,2024-25,1642279,Ulrich Chomche,7,32.175,5,8,2,0,1,2,5,2,-43.4
2025,2024-25,1642530,Yuki Kawamura,22,92.66666666666667,36,12,19,2,0,5,30,9,12.1
2025,2024-25,1641879,Yuri Collins,2,16.3,2,3,4,2,0,0,3,0,-17.0
2025,2024-25,1642274,Yves Missi,73,1955.79,665,601,99,37,98,82,492,204,-12.7
2025,2024-25,1642258,Zaccharie Risacher,75,1843.3866666666668,942,268,92,52,37,92,779,149,-2.7
2025,2024-25,1641744,Zach Edey,66,1415.765,610,548,65,36,85,88,433,127,5.3
2025,2024-25,1642389,Zyon Pullin,3,2.6016666666666666,0,0,0,0,0,0,1,0,16.7
2026,2025-26,1642846,Ace Bailey,72,1987.6433333333334,993,302,131,60,49,107,892,88,-10.7
2026,2025-26,1642380,Adama Bal,8,241.315,83,25,19,9,1,6,68,10,-30.3
2026,2025-26,1642876,Adou Thiero,25,148.90333333333334,47,28,10,7,2,9,31,22,-13.2
2026,2025-26,1630828,Alex Antetokounmpo,6,20.638333333333332,19,6,1,0,1,1,8,15,12.8
2026,2025-26,1631457,Alex Morales,4,23.583333333333332,8,3,4,0,0,4,7,2,16.3
2026,2025-26,1642918,Alijah Martin,23,145.615,51,21,12,8,4,8,50,19,-5.8
2026,2025-26,1642873,Amari Williams,22,145.72333333333333,30,40,10,3,10,11,20,14,-17.4
2026,2025-26,1643158,Andersson Garcia,5,168.75,26,42,14,8,4,7,29,9,-9.8
2026,2025-26,1642854,Asa Newell,44,499.90833333333336,227,96,26,16,15,23,169,29,-3.8
2026,2025-26,1642879,Ben Saraf,44,916.3183333333334,332,92,145,38,8,99,303,88,-12.5
2026,2025-26,1643016,Bez Mbeng,15,492.185,122,57,62,34,5,22,100,25,-13.2
2026,2025-26,1642396,Blake Hinson,14,285.43333333333334,167,33,16,5,2,5,115,16,6.7
2026,2025-26,1642964,Brooks Barnhizer,40,347.88166666666666,68,78,22,11,5,10,71,10,-14.5
2026,2025-26,1643047,CJ Huntley,4,40.4,12,5,2,1,0,0,11,0,17.6
2026,2025-26,1631126,Caleb Love,49,1012.6083333333333,509,114,123,27,4,62,490,49,-6.3
2026,2025-26,1642868,Carter Bryant,71,817.865,298,178,47,16,23,33,265,42,0.8
2026,2025-26,1642907,Cedric Coward,62,1597.9466666666667,843,364,171,40,27,105,648,166,0.3
2026,2025-26,1643052,Chaney Johnson,17,347.5833333333333,139,79,36,15,9,20,94,35,-9.0
2026,2025-26,1642404,Chaz Lanier,34,262.005,80,23,17,7,0,3,89,6,2.0
2026,2025-26,1643024,Chris Mañon,9,46.085,7,10,3,5,2,1,6,4,-3.3
2026,2025-26,1642959,Chris Youngblood,34,185.09166666666667,71,28,12,4,3,2,63,10,2.3
2026,2025-26,1642935,Chucky Hepburn,2,13.233333333333333,0,1,2,1,0,1,6,0,-47.6
2026,2025-26,1642867,Collin Murray-Boyles,57,1245.6,484,285,106,52,53,59,342,108,2.6
2026,2025-26,1642843,Cooper Flagg,70,2343.858333333333,1473,466,316,84,64,161,1194,342,-5.2
2026,2025-26,1642504,Cormac Ryan,11,270.67833333333334,157,28,19,11,3,17,102,26,-3.1
2026,2025-26,1642938,Curtis Jones,10,87.71666666666667,29,11,10,4,0,2,27,2,13.6
2026,2025-26,1641747,DaRon Holmes II,25,209.51,93,35,16,1,6,12,61,14,-3.0
2026,2025-26,1642874,Danny Wolf,57,1187.1616666666666,508,281,127,30,32,73,440,109,-9.0
2026,2025-26,1642468,Darius Brown II,1,2.6666666666666665,0,1,0,0,0,0,1,0,-80.0
2026,2025-26,1642357,David Jones Garcia,11,67.975,32,13,18,6,1,5,25,6,23.1
2026,2025-26,1642852,Derik Queen,81,2023.38,948,572,298,84,74,190,748,273,-6.7
2026,2025-26,1642962,Drake Powell,63,1319.5133333333333,408,111,91,36,14,60,358,77,-16.1
2026,2025-26,1642928,Dylan Cardwell,44,906.5383333333333,238,332,62,30,67,39,179,51,-2.5
2026,2025-26,1642844,Dylan Harper,69,1557.9566666666667,813,234,266,54,24,99,656,119,9.5
2026,2025-26,1642856,Egor Dëmin,52,1308.2083333333333,536,165,173,42,17,86,449,65,-5.9
2026,2025-26,1630679,Ethan Thompson,32,653.2316666666667,223,69,57,20,9,25,196,47,-0.1
2026,2025-26,1641761,Grant Nelson,4,35.01,17,6,5,1,5,4,9,10,-9.9
2026,2025-26,1643060,Hayden Gray,1,24.75,6,0,1,1,1,1,3,2,-29.0
2026,2025-26,1642864,Hugo González,74,1083.93,289,246,40,42,21,38,246,26,11.9
2026,2025-26,1630621,Hunter Dickinson,5,42.47833333333333,12,5,2,1,2,3,14,2,-35.7
2026,2025-26,1642282,Hunter Sallis,7,25.673333333333332,7,1,4,0,1,5,5,2,-22.8
2026,2025-26,1642942,Jahmai Mashack,31,673.1516666666666,192,81,69,37,14,49,195,35,-14.5
2026,2025-26,1643141,Jahmyl Telfort,8,32.03333333333333,1,3,1,1,0,1,4,4,-8.9
2026,2025-26,1642364,Jamir Watkins,50,1032.1766666666667,368,194,67,54,25,40,296,82,-6.4
2026,2025-26,1642859,Jase Richardson,54,586.7483333333333,239,63,58,19,2,25,188,46,-0.8
2026,2025-26,1642914,Javon Small,41,829.9083333333333,396,128,151,34,9,56,288,82,-5.7
2026,2025-26,1631451,Javonte Cooke,19,93.665,23,19,7,6,0,9,41,2,-28.6
2026,2025-26,1643257,Jayson Kent,5,22.466666666666665,10,5,0,1,1,0,7,1,-2.7
2026,2025-26,1642847,Jeremiah Fears,82,2111.903333333333,1169,300,279,97,30,178,1006,246,-6.4
2026,2025-26,1642866,Joan Beringer,40,314.13166666666666,156,92,12,7,26,11,98,37,2.3
2026,2025-26,1642967,John Poulakidas,13,253.435,115,30,11,7,4,4,91,7,-2.3
2026,2025-26,1642910,John Tonje,6,41.89833333333333,15,6,2,2,0,0,14,4,-1.8
2026,2025-26,1641780,Johni Broome,11,54.76166666666666,10,16,4,3,2,3,24,6,-13.6
2026,2025-26,1642490,Josh Oduro,3,81.76666666666667,25,23,4,0,0,2,17,6,3.2
2026,2025-26,1642882,Julian Reese,13,401.5,154,137,24,18,8,32,119,44,-11.8
2026,2025-26,1642955,Kadary Richmond,3,66.8,25,10,8,8,1,2,16,3,4.0
2026,2025-26,1642880,Kam Jones,37,616.325,162,60,119,18,0,36,169,8,-10.0
2026,2025-26,1642857,Kasparas Jakučionis,53,944.6283333333333,328,138,137,33,7,50,238,66,3.0
2026,2025-26,1642933,Keshon Gilbert,4,73.78333333333333,17,5,12,3,4,8,12,7,-38.1
2026,2025-26,1642863,Khaman Maluach,46,411.025,139,133,6,5,33,25,105,31,2.5
2026,2025-26,1642920,Kobe Sanders,68,1351.4166666666667,495,153,109,49,10,81,384,69,0.2
2026,2025-26,1642886,Koby Brea,12,83.86666666666666,45,8,10,1,0,4,36,2,-4.2
2026,2025-26,1642851,Kon Knueppel,81,2550.7466666666664,1498,432,274,57,19,161,1084,226,6.2
2026,2025-26,1643018,LJ Cryer,18,292.14666666666665,148,28,18,3,0,14,117,19,-0.4
2026,2025-26,1642950,Lachlan Olbrich,37,344.2216666666667,89,112,42,12,8,16,77,40,2.3
2026,2025-26,1643133,Lawson Lovering,2,49.265,14,15,3,3,1,2,10,5,-0.1
2026,2025-26,1642862,Liam McNeeley,31,367.52166666666665,132,73,24,5,3,13,95,39,1.6
2026,2025-26,1631351,Lucas Williamson,7,223.74,73,38,18,11,1,10,75,8,-24.5
2026,2025-26,1641869,Malachi Smith,15,358.82,124,51,49,12,4,14,99,8,-13.2
2026,2025-26,1641813,Mark Sears,7,26.081666666666667,22,2,2,0,0,4,13,8,21.4
2026,2025-26,1642917,Max Shulga,11,36.275,7,6,2,1,0,3,8,2,-7.6
2026,2025-26,1642875,Maxime Raynaud,74,1963.88,922,556,100,38,39,94,671,168,-10.9
2026,2025-26,1642877,Micah Peavy,61,912.935,262,117,61,43,9,20,275,29,-4.1
2026,2025-26,1642939,Miles Kelly,14,133.72333333333333,43,24,12,4,1,6,44,1,-5.1
2026,2025-26,1642885,Mohamed Diawara,69,634.1516666666666,246,94,53,17,6,30,213,24,5.3
2026,2025-26,1630619,Moussa Cisse,38,529.58,170,216,9,19,45,30,115,81,0.5
2026,2025-26,1642066,Myron Gardner,45,410.505,163,122,44,20,8,17,123,26,8.4
2026,2025-26,1642260,Nikola Topić,10,160.08333333333334,52,19,44,5,0,25,51,5,-13.7
2026,2025-26,1642363,Nique Clifford,75,1881.925,645,282,179,68,24,116,596,97,-4.5
2026,2025-26,1642855,Noa Essengue,2,6.033333333333333,0,0,0,1,0,0,3,0,-111.4
2026,2025-26,1642869,Noah Penda,59,757.275,227,187,70,30,18,42,203,48,-3.0
2026,2025-26,1642849,Nolan Traore,56,1243.3916666666667,499,99,213,45,23,129,479,94,-10.5
2026,2025-26,1641807,Norchad Omier,6,23.666666666666668,17,7,2,1,0,0,10,3,-54.8
2026,2025-26,1642362,Payton Sandfort,4,63.333333333333336,35,10,0,1,0,1,26,4,-14.0
2026,2025-26,1642853,Rasheer Fleming,55,673.4016666666666,238,124,16,22,21,29,215,34,6.1
2026,2025-26,1642911,Rocco Zikarsky,5,36.483333333333334,14,14,2,0,5,1,8,4,6.2
2026,2025-26,1641750,Ryan Kalkbrenner,69,1479.1316666666667,521,377,54,32,101,62,291,116,1.1
2026,2025-26,1642948,Ryan Nembhard,60,1170.88,397,133,316,25,2,85,390,31,-1.9
2026,2025-26,1642951,Sean Pedulla,7,31.0,13,3,5,0,0,1,15,0,-30.0
2026,2025-26,1642883,Sion James,82,1843.28,441,287,163,52,20,65,372,98,3.3
2026,2025-26,1643007,Taelon Peter,38,492.23,171,59,40,26,4,27,158,16,-8.7
2026,2025-26,1643253,Toby Okani,6,217.09,60,21,6,4,3,3,70,8,-28.1
2026,2025-26,1642848,Tre Johnson,60,1442.8166666666666,733,170,122,33,18,93,647,87,-11.2
2026,2025-26,1642400,Tristan Enaruna,9,85.13333333333334,37,14,7,5,0,3,28,8,21.7
2026,2025-26,1631174,Tyler Burton,12,306.74333333333334,129,50,12,11,4,11,112,27,-22.3
2026,2025-26,1642878,Tyrese Proctor,50,545.0866666666667,272,64,74,25,0,40,225,45,-0.3
2026,2025-26,1642845,VJ Edgecombe,75,2623.305,1199,423,315,107,39,137,1030,181,0.9
2026,2025-26,1642884,Vladislav Goldin,9,23.961666666666666,7,9,3,0,3,3,4,1,16.3
2026,2025-26,1642383,Walter Clayton Jr.,69,1410.535,538,139,279,44,19,116,461,121,-9.6
2026,2025-26,1642954,Will Richard,69,1376.805,441,172,93,80,9,53,346,54,-3.3
2026,2025-26,1642860,Will Riley,74,1632.4716666666666,764,212,146,54,9,94,618,180,-14.1
2026,2025-26,1642905,Yang Hansen,43,299.8933333333333,95,66,22,3,10,32,100,34,-15.1
2026,2025-26,1642949,Yanic Konan Niederhäuser,41,423.67833333333334,176,117,12,5,30,23,100,62,4.5
